dataset,algorithm,attack,seed,rounds,n_clients,n_params,malicious_frac,zt_tau,test_mae,test_rmse,test_mape,test_accuracy,test_macro_f1,test_macro_recall,test_macro_precision,test_weighted_f1,test_auc,val_mae,val_rmse,val_mape,val_accuracy,val_macro_f1,val_macro_recall,val_macro_precision,val_weighted_f1,val_auc,sec_trust_auc,sec_malicious_weight_mass,sec_tdr,sec_fpr,sec_mean_trust_benign,sec_mean_trust_malicious,sec_trust_margin,sec_tau_used,n_malicious,wall_time_s
PEMS-BAY,FedAvg,Label_Flipping,45,40,10,7825,0.3,0.35,2.1035146713256836,2.95271897315979,4.545902729034424,0.90355,0.5969724576115844,0.5529368732110868,0.7243896787638644,0.8944257312835192,0.9950442515552367,2.1394448280334473,3.0347251892089844,4.604547023773193,0.91485,0.6147220155346409,0.5686912845912419,0.7336144630867045,0.9070236147664237,0.9955261882906189,0.5,0.3,0.0,0.0,0.5,0.5,0.0,0.35,3,248.1468255519867
PEMS-BAY,FedAvg,Label_Flipping,46,40,10,7825,0.3,0.35,2.5149753093719482,3.067214250564575,4.93973445892334,0.92125,0.689273772316839,0.6792287863523617,0.759971541826592,0.9213836185965687,0.9951287223312626,2.587592363357544,3.147644281387329,5.067012786865234,0.93075,0.6986707790440866,0.6883679940778533,0.7661832593656206,0.93053335883826,0.9957671380297709,0.5,0.3,0.0,0.0,0.5,0.5,0.0,0.35,3,247.65323209762573
PEMS-BAY,FedAvg,Label_Flipping,47,40,10,7825,0.3,0.35,2.173262119293213,3.659734010696411,5.42207145690918,0.87455,0.394921641752185,0.37694158932608046,0.6028830666129161,0.8581620744969894,0.9956151717561474,2.1789910793304443,3.678494930267334,5.407812595367432,0.8862,0.4032155219856068,0.3848814662447227,0.6070324708747871,0.8712189106529684,0.9957849277995299,0.5,0.3,0.0,0.0,0.5,0.5,0.0,0.35,3,247.94608664512634
PEMS-BAY,FedProx,Label_Flipping,42,40,10,7825,0.3,0.35,3.007680892944336,4.90762996673584,7.5769758224487305,0.86845,0.32349427515028933,0.3207918235645372,0.33352968246797493,0.8501552782192823,0.9958067095136143,3.0720272064208984,4.973763942718506,7.672668933868408,0.8796,0.32479877375813004,0.3234498522303326,0.3318032966546368,0.8625691330511097,0.996071973737676,0.5,0.3,0.0,0.0,0.5,0.5,0.0,0.35,3,396.7665560245514
PEMS-BAY,FedProx,Label_Flipping,43,40,10,7825,0.3,0.35,3.10644793510437,5.036128997802734,7.791543006896973,0.86425,0.312537604776015,0.3089153212992876,0.32374663268372306,0.8445059575118634,0.9957882504108863,3.1682610511779785,5.0880889892578125,7.874312877655029,0.87605,0.3140858240738346,0.3116650387553427,0.3224656428945685,0.8578130518742013,0.9961461577149029,0.5,0.3,0.0,0.0,0.5,0.5,0.0,0.35,3,396.7820625305176
PEMS-BAY,FedProx,Label_Flipping,44,40,10,7825,0.3,0.35,3.092317581176758,5.208101749420166,7.968752861022949,0.86625,0.3133517418568325,0.31131093604488397,0.3220330407652413,0.8466665528338916,0.995605621251471,3.152705192565918,5.262994289398193,8.054526329040527,0.8769,0.3125087016212637,0.3126501153807152,0.31774565519914144,0.858444587801451,0.9959981551598046,0.5,0.3,0.0,0.0,0.5,0.5,0.0,0.35,3,396.9928081035614
PEMS-BAY,FedProx,Label_Flipping,45,40,10,7825,0.3,0.35,3.2240688800811768,5.235152244567871,8.085104942321777,0.8552,0.29127801462106173,0.28675986208323606,0.30464844397519214,0.8314623641995087,0.9954697643416943,3.2779695987701416,5.279425621032715,8.152583122253418,0.8684,0.2939330287934499,0.2908170551728942,0.30427741481227677,0.8468559286276953,0.9959102458581206,0.5,0.3,0.0,0.0,0.5,0.5,0.0,0.35,3,395.8497018814087
PEMS-BAY,FedProx,Label_Flipping,46,40,10,7825,0.3,0.35,3.2145512104034424,5.327867031097412,8.200109481811523,0.86215,0.3043491310369106,0.30154161518844946,0.31444233356849594,0.8409027787965372,0.9957219784240178,3.2774643898010254,5.384636878967285,8.288408279418945,0.8734,0.30292587648356156,0.3020440570381252,0.3093087535671922,0.8535979617847579,0.9960892917667394,0.5,0.3,0.0,0.0,0.5,0.5,0.0,0.35,3,398.0024061203003
PEMS-BAY,FedProx,Label_Flipping,47,40,10,7825,0.3,0.35,3.0772829055786133,5.017295837402344,7.710885047912598,0.8659,0.3137180845068577,0.3101310435567742,0.3230141652041236,0.8463171886350598,0.9956420982579418,3.1376264095306396,5.063797473907471,7.787240982055664,0.8765,0.31369277428653586,0.31154532445527144,0.32016882020235027,0.8581863969787541,0.9960831867613555,0.5,0.3,0.0,0.0,0.5,0.5,0.0,0.35,3,398.6011998653412
PEMS-BAY,SCAFFOLD,Label_Flipping,42,40,10,7825,0.3,0.35,1.0691841840744019,1.82552969455719,2.0711047649383545,0.94225,0.8188420061376507,0.795324298558166,0.8480945210426988,0.9392384823741384,0.995586336756094,1.1048705577850342,1.9563831090927124,2.1604766845703125,0.94625,0.80731989302889,0.7843859243699253,0.8372098471429291,0.9432204047873102,0.9955185066255084,0.5,0.3,0.0,0.0,0.5,0.5,0.0,0.35,3,252.95962357521057
PEMS-BAY,SCAFFOLD,Label_Flipping,43,40,10,7825,0.3,0.35,1.4286202192306519,2.224248170852661,2.8941056728363037,0.9268,0.7625028910554356,0.7462623383626737,0.8094111911435284,0.9200791562547654,0.9954805291051018,1.4306272268295288,2.3077948093414307,2.8965489864349365,0.93425,0.755167104294397,0.7401583337214754,0.8016927210134959,0.9282212161103748,0.995690887150797,0.5,0.3,0.0,0.0,0.5,0.5,0.0,0.35,3,253.29887914657593
PEMS-BAY,SCAFFOLD,Label_Flipping,44,40,10,7825,0.3,0.35,3.6746389865875244,6.004029273986816,8.984307289123535,0.83595,0.24923345328142074,0.24820791368802292,0.2607557212348877,0.7988833970391139,0.9868902573784188,3.7367889881134033,6.056086540222168,9.049617767333984,0.85075,0.2459958592900861,0.24494783584743546,0.2554905112846547,0.8173413714555644,0.9856127546149881,0.5,0.3,0.0,0.0,0.5,0.5,0.0,0.35,3,252.6709268093109
PEMS-BAY,SCAFFOLD,Label_Flipping,45,40,10,7825,0.3,0.35,1.2405791282653809,1.9578348398208618,2.337486743927002,0.9406,0.8117951067419604,0.79465957685157,0.8382034150450272,0.9372648276471326,0.9951434274224253,1.2773792743682861,2.0722835063934326,2.4177024364471436,0.94525,0.8040612636695906,0.7878696988166067,0.8300321915858915,0.9419969798050979,0.9953518565106569,0.5,0.3,0.0,0.0,0.5,0.5,0.0,0.35,3,253.28487539291382
PEMS-BAY,SCAFFOLD,Label_Flipping,46,40,10,7825,0.3,0.35,1.2042901515960693,2.2331244945526123,2.7434768676757812,0.9377,0.7700060127024632,0.7714979718309045,0.7928342635387766,0.9348305307326167,0.9954634685172794,1.2159149646759033,2.3244378566741943,2.7585906982421875,0.9406,0.7564142793954776,0.7577875381302387,0.7811758642574632,0.9375873684015461,0.99559095950487,0.5,0.3,0.0,0.0,0.5,0.5,0.0,0.35,3,252.2218644618988
PEMS-BAY,SCAFFOLD,Label_Flipping,47,40,10,7825,0.3,0.35,1.131301999092102,1.8917689323425293,2.3039541244506836,0.93455,0.7862549464148284,0.7482401712717393,0.8336416070788072,0.9305353674241975,0.9954934063571172,1.1545137166976929,2.003441333770752,2.37764048576355,0.94005,0.7774432206717204,0.7424955006129883,0.8201263575367008,0.9361510462194963,0.9956502401947884,0.5,0.3,0.0,0.0,0.5,0.5,0.0,0.35,3,253.59685468673706
PEMS-BAY,FLTrust,Label_Flipping,42,40,10,7825,0.3,0.35,1.2359222173690796,1.926194190979004,2.609471321105957,0.94285,0.7885309090281285,0.7637032419187626,0.8311152812031797,0.9418156796673779,0.9957370999191691,1.2565151453018188,1.9853183031082153,2.6707041263580322,0.9483,0.7885771748859576,0.7616848776244909,0.8287693475975173,0.9471093663898656,0.9963480036998037,0.8571428571428572,0.05911025120482223,1.0,1.0,0.02670120314827987,0.003914097944895427,0.022787105203384443,0.35,3,271.5821144580841
PEMS-BAY,FLTrust,Label_Flipping,43,40,10,7825,0.3,0.35,0.9967054724693298,1.7531434297561646,1.9199827909469604,0.9494,0.8419826650242603,0.8441019590962835,0.841778218549688,0.9487961874201813,0.9959407400221771,0.9936425685882568,1.7635698318481445,1.9274169206619263,0.95455,0.8353549262980113,0.8381174573038186,0.834872669148751,0.9538437957227408,0.9963063544537137,1.0,0.0,1.0,1.0,0.04183121948569481,0.0,0.04183121948569481,0.35,3,271.0906128883362
PEMS-BAY,FLTrust,Label_Flipping,44,40,10,7825,0.3,0.35,1.261351227760315,2.140850305557251,2.717733383178711,0.94105,0.7913191911138673,0.8090659250503727,0.7871373901716432,0.9406712585798895,0.9958182572325102,1.2561992406845093,2.1567556858062744,2.7044219970703125,0.9454,0.7771577471062792,0.7941717468548445,0.7759841465066419,0.9447450137707578,0.9961670921080334,0.9285714285714286,0.0,1.0,1.0,0.04403741817389216,0.0,0.04403741817389216,0.35,3,272.9667909145355
PEMS-BAY,FLTrust,Label_Flipping,45,40,10,7825,0.3,0.35,0.9352808594703674,1.6620155572891235,1.8252687454223633,0.94995,0.8506730004967776,0.8414358245007797,0.8609767293062746,0.9493520112351272,0.9956549436490078,0.9418457746505737,1.7305338382720947,1.85642671585083,0.95485,0.839566517234324,0.8306636840654884,0.8494896432776333,0.9539944559043155,0.9961776764929576,0.9285714285714286,0.0,1.0,1.0,0.01706799931292023,0.0,0.01706799931292023,0.35,3,272.7384383678436
PEMS-BAY,FLTrust,Label_Flipping,46,40,10,7825,0.3,0.35,1.585347056388855,2.462794780731201,3.6344728469848633,0.92565,0.666553087050683,0.6368488112847596,0.7610122887799935,0.9222603241105151,0.995984708943923,1.6050692796707153,2.5182583332061768,3.6622307300567627,0.93155,0.6734293549515715,0.6410482590984788,0.7627289519811254,0.9283992164198236,0.9962291871406659,0.7619047619047619,0.1894590425652551,1.0,1.0,0.03278309984930924,0.017879986204206944,0.014903113645102294,0.35,3,272.381395816803
PEMS-BAY,FLTrust,Label_Flipping,47,40,10,7825,0.3,0.35,1.2255868911743164,2.0370144844055176,2.5466063022613525,0.9453,0.8117010089863591,0.8230446793362255,0.8106590518145648,0.9446246259257725,0.9958600282713088,1.227018117904663,2.062795639038086,2.5533485412597656,0.9499,0.8018272369198831,0.8130067285397642,0.8013968414810562,0.9490503107237295,0.9963406971885076,1.0,0.0,1.0,1.0,0.21615183992045267,0.0,0.21615183992045267,0.35,3,272.5993866920471
PEMS-BAY,Multi-Krum,Label_Flipping,42,40,10,7825,0.3,0.35,0.9156774282455444,1.6342045068740845,1.761344075202942,0.9519,0.8523894486756889,0.8447613413107898,0.8614240887769835,0.9512628565972964,0.9959494271032024,0.9182137846946716,1.6857131719589233,1.7885997295379639,0.95615,0.8436223841201415,0.8366040623508338,0.8518392433376849,0.9553217681648337,0.996344464991791,1.0,0.0,1.0,0.14285714285714285,0.6666666666666666,0.11111111111111112,0.5555555555555555,0.35,3,247.56373929977417
PEMS-BAY,Multi-Krum,Label_Flipping,43,40,10,7825,0.3,0.35,0.9227715134620667,1.6515424251556396,1.7730977535247803,0.95095,0.8507558571992064,0.8486656380016292,0.8539874717851635,0.9506888408860703,0.9957793933716569,0.9240370392799377,1.6833012104034424,1.7940540313720703,0.9567,0.8485859152061896,0.846732423977825,0.8516529684086894,0.9561824796795703,0.9963039983832482,1.0,0.0,1.0,0.14285714285714285,0.6666666666666667,0.11111111111111112,0.5555555555555556,0.35,3,248.02719855308533
PEMS-BAY,Multi-Krum,Label_Flipping,44,40,10,7825,0.3,0.35,0.9250144362449646,1.6417165994644165,1.7863610982894897,0.9509,0.8503766634837533,0.8479650472699796,0.8533974367688018,0.9506595486055689,0.9958271488842818,0.9238255023956299,1.6902564764022827,1.7994264364242554,0.95635,0.8454265665329338,0.8412821078416604,0.8509829478644682,0.9557268144139162,0.9962235177774941,1.0,0.0,1.0,0.14285714285714285,0.6666666666666666,0.11111111111111112,0.5555555555555555,0.35,3,247.95477533340454
PEMS-BAY,Multi-Krum,Label_Flipping,45,40,10,7825,0.3,0.35,0.9268773198127747,1.6581921577453613,1.8022669553756714,0.9506,0.8499330199957983,0.842579211676893,0.858380084343578,0.9499667601179217,0.9957554593698807,0.9319512844085693,1.7042262554168701,1.827524185180664,0.95595,0.8416646803495815,0.8356390501195238,0.849211965994086,0.9551185542776649,0.9962576537985783,1.0,0.0,1.0,0.14285714285714285,0.6666666666666666,0.11111111111111112,0.5555555555555555,0.35,3,247.11109328269958
PEMS-BAY,Multi-Krum,Label_Flipping,46,40,10,7825,0.3,0.35,0.9147780537605286,1.6254754066467285,1.7588038444519043,0.95185,0.8544334398830742,0.847553891489864,0.862300040243278,0.9514335844742831,0.9957728241983184,0.9205207228660583,1.6846203804016113,1.7929024696350098,0.95675,0.8466239819165077,0.8398256705470974,0.8543446566923963,0.9560514121605853,0.996274574030305,1.0,0.0,1.0,0.14285714285714285,0.6666666666666667,0.11111111111111112,0.5555555555555556,0.35,3,247.6185495853424
PEMS-BAY,Multi-Krum,Label_Flipping,47,40,10,7825,0.3,0.35,0.917592465877533,1.6238340139389038,1.7661232948303223,0.9514,0.8547786616341124,0.8471615901296341,0.8631495823838456,0.950948138856854,0.9959432922132668,0.9230698347091675,1.6782453060150146,1.797561526298523,0.9564,0.8445342820037551,0.836211094596673,0.8537034035556708,0.9556819140028167,0.9962273056023825,1.0,0.0,1.0,0.14285714285714285,0.6666666666666666,0.11111111111111112,0.5555555555555555,0.35,3,246.866277217865
PEMS-BAY,Static-Mamdani-FL,Label_Flipping,42,40,10,7825,0.3,0.35,1.7449697256088257,2.358008623123169,3.5786385536193848,0.9361,0.7390585428563404,0.7151718426067477,0.8007340329240268,0.9347704126552282,0.9955951783796628,1.7942804098129272,2.4358882904052734,3.6725189685821533,0.9423,0.7476282037448411,0.7202440121961644,0.8037608985915924,0.9409679513351393,0.996035445041311,1.0,0.19270015577649124,0.0,0.0,0.8560236914012757,0.4767709292616778,0.37925276213959785,0.35,3,249.98388409614563
PEMS-BAY,Static-Mamdani-FL,Label_Flipping,43,40,10,7825,0.3,0.35,1.6844415664672852,2.4058845043182373,3.6542811393737793,0.93175,0.7031807588624133,0.6728813837118424,0.7925330267937601,0.9284467653367694,0.9956725033487605,1.7270957231521606,2.484077215194702,3.743328094482422,0.9376,0.7090043924984204,0.676775355083383,0.7906672286833081,0.9346959065333406,0.996187693563954,1.0,0.19654270847343386,0.0,0.0,0.8436401904289144,0.48153536318124623,0.3621048272476681,0.35,3,251.31042289733887
PEMS-BAY,Static-Mamdani-FL,Label_Flipping,44,40,10,7825,0.3,0.35,1.8292648792266846,2.7339649200439453,4.191926002502441,0.91825,0.6116945580387017,0.5884981192136726,0.7464316410351802,0.9121290818370691,0.9954014396562841,1.8605014085769653,2.792475700378418,4.2494635581970215,0.9268,0.6319511558419508,0.6040670758146403,0.7544695955122533,0.9213205026157125,0.9959764040855703,1.0,0.19300149599099517,0.0,0.0,0.8661569731519079,0.4833495705614492,0.38280740259045865,0.35,3,252.11269760131836
PEMS-BAY,Static-Mamdani-FL,Label_Flipping,45,40,10,7825,0.3,0.35,1.8230518102645874,2.768831253051758,4.206671714782715,0.9146,0.6004070929747715,0.5722079137838675,0.7367313119604134,0.9078603885610713,0.99558762507782,1.8620235919952393,2.8460702896118164,4.276699066162109,0.9221,0.6082499947902568,0.5776183610303283,0.7402549662175698,0.915677380091446,0.995962178918301,1.0,0.1964262295777932,0.0,0.0,0.8495886422636543,0.48457299912033114,0.36501564314332313,0.35,3,251.62891173362732
PEMS-BAY,Static-Mamdani-FL,Label_Flipping,46,40,10,7825,0.3,0.35,1.7997156381607056,2.4415106773376465,3.7459683418273926,0.9339,0.7235388430325855,0.7025215403428515,0.7954813093131816,0.9322959633075801,0.9955709979762186,1.8506019115447998,2.5151655673980713,3.8427093029022217,0.9417,0.7363778599209272,0.7135851889439957,0.7998987618827215,0.9403365507063223,0.9960818277958704,1.0,0.2148747049221454,0.0,0.0,0.755115141060146,0.48221008330064263,0.27290505775950336,0.35,3,250.4179549217224
PEMS-BAY,Static-Mamdani-FL,Label_Flipping,47,40,10,7825,0.3,0.35,1.7055327892303467,2.48132586479187,3.7617762088775635,0.92705,0.675285400156816,0.6453042941974261,0.7723545560416911,0.9233017297328632,0.9958607960035379,1.7499969005584717,2.5606470108032227,3.8312442302703857,0.9335,0.6889519504426205,0.6558133831486972,0.7765441715690478,0.9301764115453803,0.9959101461526814,1.0,0.19285766913483238,0.0,0.0,0.8807265232816573,0.49102618192209696,0.3897003413595604,0.35,3,250.62164735794067
PEMS-BAY,ZeroTrust-ANFIS-FL,Label_Flipping,42,40,10,7825,0.3,0.35,0.9198247790336609,1.6528279781341553,1.7675684690475464,0.9517,0.8531844955909298,0.8484049071128463,0.8592298714578274,0.9512785792283069,0.9958375257989268,0.9205341935157776,1.6881496906280518,1.7894691228866577,0.95655,0.8472876575911622,0.8426976991714786,0.8533233054084459,0.9558370452058962,0.9964424701556875,1.0,0.0,1.0,0.0,0.7023008180784468,0.38563491502083963,0.31666590305760717,0.5271734407076755,3,249.3826093673706
PEMS-BAY,ZeroTrust-ANFIS-FL,Label_Flipping,43,40,10,7825,0.3,0.35,0.9232822060585022,1.6529338359832764,1.7717341184616089,0.9506,0.8493641142490139,0.8459726818858903,0.8534923447264458,0.9503697413851849,0.9957879543295528,0.9272110462188721,1.695199728012085,1.8023308515548706,0.9562,0.8457285127447157,0.8425500657293412,0.8497311805289993,0.9556943476824288,0.9961928041740121,1.0,0.0,1.0,0.0,0.6933809554852557,0.3923264706955905,0.3010544847896652,0.536078222626679,3,249.31632924079895
PEMS-BAY,ZeroTrust-ANFIS-FL,Label_Flipping,44,40,10,7825,0.3,0.35,0.9223347902297974,1.631641149520874,1.7748759984970093,0.95085,0.8511093529033564,0.846139088834887,0.8571586735681764,0.950518510832223,0.9959252212902869,0.926342785358429,1.6879138946533203,1.7976477146148682,0.95635,0.8465113326456007,0.841233256413442,0.8530496178477481,0.9557168707042347,0.9961839490865891,1.0,0.0,1.0,0.0,0.6932593170816853,0.3938525421024151,0.2994067749792702,0.5392428488656229,3,249.5577437877655
PEMS-BAY,ZeroTrust-ANFIS-FL,Label_Flipping,45,40,10,7825,0.3,0.35,0.9258005619049072,1.6461023092269897,1.7968552112579346,0.9507,0.8502192011574247,0.8411325939086292,0.8604929923489468,0.949935258371924,0.9958328816025284,0.930666983127594,1.6988086700439453,1.8203908205032349,0.9552,0.8402862065132679,0.8325815142233857,0.8496767531597123,0.9542340894760944,0.9962413067086973,1.0,0.0,1.0,0.0,0.6946540361119269,0.3944144934084997,0.3002395427034272,0.534017810781203,3,249.6761634349823
PEMS-BAY,ZeroTrust-ANFIS-FL,Label_Flipping,46,40,10,7825,0.3,0.35,0.916168749332428,1.630855917930603,1.7622230052947998,0.95175,0.8546547416572349,0.8485360553828307,0.8618838190761082,0.9511931608233847,0.9958588882287942,0.9246981739997864,1.6957353353500366,1.8003087043762207,0.9563,0.8447724275210102,0.8396123593470264,0.8511554798738729,0.9555525370247727,0.9961985682026399,1.0,0.0,1.0,0.0,0.688354049834054,0.3750241567759167,0.3133298930581373,0.5152033407593123,3,250.60664772987366
PEMS-BAY,ZeroTrust-ANFIS-FL,Label_Flipping,47,40,10,7825,0.3,0.35,0.9240351319313049,1.641041874885559,1.7876776456832886,0.95035,0.8498488032127168,0.8409881197167584,0.8597635509437612,0.9498265498163037,0.995830272346393,0.9273285269737244,1.6892971992492676,1.8162786960601807,0.9562,0.8429135914896438,0.8353634051693947,0.8513432398702587,0.9554965900623807,0.9961578726042846,1.0,0.0,1.0,0.0,0.7021457532133943,0.39090500425773195,0.3112407489556624,0.5412194985818759,3,250.2922534942627
PEMS-BAY,FedAvg,Sybil_Poisoning,42,40,10,7825,0.3,0.35,3.1804590225219727,3.508861541748047,5.899548053741455,0.8432,0.6792033267571096,0.7355986913612591,0.7285562690779102,0.8612189940434051,0.9957968414425657,3.220155954360962,3.56101655960083,5.958995342254639,0.86405,0.6892425157616955,0.7432917272089651,0.7292089560681433,0.8804744175039682,0.9962211629343625,0.5,0.3,0.0,0.0,0.5,0.5,0.0,0.35,3,247.29945468902588
PEMS-BAY,FedAvg,Sybil_Poisoning,43,40,10,7825,0.3,0.35,3.416249990463257,3.780196189880371,6.452683925628662,0.82835,0.6337682963621245,0.7040072040874052,0.7153881620930891,0.8476193103340672,0.995811303667913,3.473381280899048,3.836034059524536,6.535585880279541,0.85045,0.6437571146233989,0.7124926287209756,0.7166915385634005,0.868062687338701,0.9963836493202617,0.5,0.3,0.0,0.0,0.5,0.5,0.0,0.35,3,247.25130677223206
PEMS-BAY,FedAvg,Sybil_Poisoning,44,40,10,7825,0.3,0.35,3.2690370082855225,3.6985678672790527,6.411609649658203,0.8254,0.593416946257684,0.671943467792645,0.7025908276332893,0.8430641936336666,0.9957910744608284,3.3052570819854736,3.7430288791656494,6.459709167480469,0.84725,0.6062932118228836,0.6809583639460641,0.7039815265988902,0.8637544444354734,0.9962820247605275,0.5,0.3,0.0,0.0,0.5,0.5,0.0,0.35,3,248.5463125705719
PEMS-BAY,FedAvg,Sybil_Poisoning,45,40,10,7825,0.3,0.35,3.0062143802642822,3.4187190532684326,5.80320930480957,0.85845,0.6538723788895313,0.7131036182292331,0.7304615444337335,0.8711160394632715,0.9957671756553979,3.0544655323028564,3.4794504642486572,5.890140056610107,0.8769,0.6588092639812966,0.7146466368003376,0.7266193249615791,0.8881216063361318,0.99625194896067,0.5,0.3,0.0,0.0,0.5,0.5,0.0,0.35,3,249.2300124168396
PEMS-BAY,FedAvg,Sybil_Poisoning,46,40,10,7825,0.3,0.35,2.7129874229431152,3.205937147140503,5.44417142868042,0.87175,0.643814594381407,0.6960949919959717,0.7280972341293515,0.880809835303446,0.9957737310583209,2.7537074089050293,3.2535297870635986,5.505297660827637,0.8895,0.6514418970476882,0.7010879106154251,0.7292391363578591,0.8970909449266378,0.9963830599152055,0.5,0.3,0.0,0.0,0.5,0.5,0.0,0.35,3,247.92052030563354
PEMS-BAY,FedAvg,Sybil_Poisoning,47,40,10,7825,0.3,0.35,2.957213878631592,3.4441981315612793,5.885263442993164,0.8621,0.6190269523066851,0.6811245184868742,0.71966051742782,0.872009603619003,0.9958460256037627,3.01070499420166,3.501281976699829,5.969332218170166,0.8802,0.6330814257021624,0.6897632644298837,0.720166474979947,0.8892598374668862,0.9964500565083079,0.5,0.3,0.0,0.0,0.5,0.5,0.0,0.35,3,247.95381593704224
PEMS-BAY,FedProx,Sybil_Poisoning,42,40,10,7825,0.3,0.35,3.4501776695251465,3.8554487228393555,6.638301849365234,0.81595,0.5896575307467804,0.65884760584747,0.6955685676143363,0.8363818191585167,0.9956199132400425,3.516328811645508,3.9244911670684814,6.743659973144531,0.8377,0.6011200788543622,0.6682086038678541,0.6980059747638223,0.8569397337905624,0.9962965197281237,0.5,0.3,0.0,0.0,0.5,0.5,0.0,0.35,3,393.8833339214325
PEMS-BAY,FedProx,Sybil_Poisoning,43,40,10,7825,0.3,0.35,3.4260854721069336,3.8777291774749756,6.644448757171631,0.8323,0.5792757854383331,0.6445479303239441,0.6945188454197544,0.8480775917953497,0.9957048089246315,3.510371208190918,3.9608962535858154,6.778072357177734,0.8547,0.5964999081399947,0.6597279713919215,0.6990849143782146,0.868960138239759,0.9963207334230308,0.5,0.3,0.0,0.0,0.5,0.5,0.0,0.35,3,396.8612251281738
PEMS-BAY,FedProx,Sybil_Poisoning,44,40,10,7825,0.3,0.35,3.2270984649658203,3.6444876194000244,6.2432684898376465,0.83625,0.6154360537223104,0.6732362738125586,0.7085719019254412,0.8528981328071744,0.9956637487275513,3.282912492752075,3.7049002647399902,6.334676742553711,0.8561,0.6220363814288378,0.6788851089408781,0.7064324048702563,0.8714863702482222,0.9962296198669509,0.5,0.3,0.0,0.0,0.5,0.5,0.0,0.35,3,395.5177230834961
PEMS-BAY,FedProx,Sybil_Poisoning,45,40,10,7825,0.3,0.35,3.4315805435180664,3.8946473598480225,6.728229522705078,0.82515,0.5683167918801122,0.6426072602205091,0.6912162980745408,0.841888613655558,0.9957610098651322,3.507580518722534,3.974869728088379,6.85349178314209,0.84695,0.5722203995398208,0.6477770491521498,0.689851930955285,0.8618098488824176,0.9962759464253689,0.5,0.3,0.0,0.0,0.5,0.5,0.0,0.35,3,394.5610227584839
PEMS-BAY,FedProx,Sybil_Poisoning,46,40,10,7825,0.3,0.35,3.37109112739563,3.7798449993133545,6.533184051513672,0.81435,0.5901534552714269,0.6650222426593146,0.6992073072041162,0.8348892618193319,0.9957273112069454,3.4339277744293213,3.8513450622558594,6.635784149169922,0.83445,0.5976628733378989,0.6712369143036514,0.6963630056162675,0.8543033919952606,0.9962406781738404,0.5,0.3,0.0,0.0,0.5,0.5,0.0,0.35,3,396.6742706298828
PEMS-BAY,FedProx,Sybil_Poisoning,47,40,10,7825,0.3,0.35,3.317439079284668,3.6964073181152344,6.343473434448242,0.82045,0.6258112914115587,0.6887088879453556,0.7124584999062062,0.8414802405935258,0.9956855663804901,3.3801000118255615,3.7672324180603027,6.446850299835205,0.84035,0.625857739755473,0.6879647349272492,0.7064641184031126,0.8602410003454793,0.9962076295270172,0.5,0.3,0.0,0.0,0.5,0.5,0.0,0.35,3,396.5241413116455
PEMS-BAY,SCAFFOLD,Sybil_Poisoning,42,40,10,7825,0.3,0.35,0.990759551525116,1.7077685594558716,2.0353262424468994,0.94755,0.827539654926639,0.809925032190181,0.8489293602946383,0.9466969997794765,0.9959621475999544,1.0201436281204224,1.8186051845550537,2.120917320251465,0.95175,0.8237772211165126,0.8074350541759369,0.8422488034431787,0.9508420401579475,0.9960767845868421,0.5,0.3,0.0,0.0,0.5,0.5,0.0,0.35,3,252.93099212646484
PEMS-BAY,SCAFFOLD,Sybil_Poisoning,43,40,10,7825,0.3,0.35,0.9890841841697693,1.7533220052719116,1.9486451148986816,0.94565,0.8275483696965719,0.8213282681438304,0.8354476239315158,0.945533516429679,0.995663465235547,1.0212262868881226,1.867566466331482,2.0338239669799805,0.94975,0.8245570331556928,0.8202312180846449,0.8290820681453488,0.9494082942734876,0.9957592459770395,0.5,0.3,0.0,0.0,0.5,0.5,0.0,0.35,3,252.99056458473206
PEMS-BAY,SCAFFOLD,Sybil_Poisoning,44,40,10,7825,0.3,0.35,1.4099147319793701,2.0058345794677734,2.8629837036132812,0.94185,0.7923355452131695,0.7810688231238161,0.8226675230086435,0.9421945269043248,0.9958493667878736,1.452080249786377,2.1040241718292236,2.954230308532715,0.9484,0.798170554718949,0.7865456630510298,0.8218212260080593,0.9486167515656725,0.9960992851357706,0.5,0.3,0.0,0.0,0.5,0.5,0.0,0.35,3,252.9117031097412
PEMS-BAY,SCAFFOLD,Sybil_Poisoning,45,40,10,7825,0.3,0.35,0.9652010798454285,1.7202632427215576,1.8961353302001953,0.9484,0.841144616927932,0.8388547334843874,0.8440235519474422,0.948203016531998,0.9958539966020779,0.9898605346679688,1.8208688497543335,1.9710553884506226,0.95205,0.8321165743532276,0.8298874324192,0.83474100219089,0.9516243975700487,0.9959898429108309,0.5,0.3,0.0,0.0,0.5,0.5,0.0,0.35,3,252.90346574783325
PEMS-BAY,SCAFFOLD,Sybil_Poisoning,46,40,10,7825,0.3,0.35,1.0020663738250732,1.7029231786727905,1.9929012060165405,0.9482,0.8364840142915954,0.831351958581067,0.8440465248289918,0.9485083852578274,0.9959089306560207,1.0307530164718628,1.8055411577224731,2.072737216949463,0.9517,0.8274084070394807,0.8208939920005358,0.8351010776525903,0.95169781218262,0.996095433275773,0.5,0.3,0.0,0.0,0.5,0.5,0.0,0.35,3,252.8152244091034
